time,count,entered,left,mean,ci_low,ci_high
0.0,13.0,0.0,0.0,13.3,12.5,14.2
1.0,13.0,0.0,0.0,13.5,12.7,14.3
1.0,14.0,1.0,0.0,13.5,12.7,14.3
2.0,14.0,0.0,0.0,13.6,12.6,14.4
2.0,14.0,0.0,0.0,13.6,12.6,14.4
3.0,14.0,0.0,0.0,13.6,12.6,14.4
3.0,14.0,0.0,0.0,13.6,12.6,14.4
4.0,14.0,0.0,0.0,13.6,12.6,14.4
4.0,14.0,0.0,0.0,13.6,12.6,14.4
5.0,14.0,0.0,0.0,13.6,12.8,14.4
5.0,14.0,0.0,0.0,13.6,12.8,14.4
6.0,14.0,0.0,0.0,13.8,13.2,14.504999999999995
6.0,14.0,0.0,0.0,13.8,13.2,14.504999999999995
7.0,15.0,1.0,0.0,14.0,13.2,14.8
7.0,15.0,0.0,0.0,14.0,13.2,14.8
7.0,15.0,0.0,0.0,14.0,13.2,14.8
8.0,15.0,0.0,0.0,14.05,13.2,14.9
8.0,15.0,0.0,0.0,14.05,13.2,14.9
8.0,15.0,0.0,0.0,14.05,13.2,14.9
8.0,16.0,1.0,0.0,14.05,13.2,14.9
9.0,16.0,0.0,0.0,14.36,13.4,15.680000000000001
9.0,17.0,1.0,0.0,14.36,13.4,15.680000000000001
9.0,17.0,0.0,0.0,14.36,13.4,15.680000000000001
9.0,17.0,0.0,0.0,14.36,13.4,15.680000000000001
9.0,17.0,0.0,0.0,14.36,13.4,15.680000000000001
10.0,17.0,0.0,0.0,14.4,13.2,15.8
10.0,17.0,0.0,0.0,14.4,13.2,15.8
10.0,17.0,0.0,0.0,14.4,13.2,15.8
10.0,17.0,0.0,0.0,14.4,13.2,15.8
10.0,17.0,0.0,0.0,14.4,13.2,15.8
11.0,17.0,0.0,0.0,14.4,13.4,15.6
11.0,17.0,0.0,0.0,14.4,13.4,15.6
11.0,17.0,0.0,0.0,14.4,13.4,15.6
11.0,17.0,0.0,0.0,14.4,13.4,15.6
11.0,17.0,0.0,0.0,14.4,13.4,15.6
12.0,17.0,0.0,0.0,14.4,13.2,15.8
12.0,17.0,0.0,0.0,14.4,13.2,15.8
12.0,17.0,0.0,0.0,14.4,13.2,15.8
12.0,17.0,0.0,0.0,14.4,13.2,15.8
12.0,17.0,0.0,0.0,14.4,13.2,15.8
13.0,17.0,0.0,0.0,14.6,13.2,16.104999999999993
13.0,17.0,0.0,0.0,14.6,13.2,16.104999999999993
13.0,17.0,0.0,0.0,14.6,13.2,16.104999999999993
13.0,17.0,0.0,0.0,14.6,13.2,16.104999999999993
13.0,17.0,0.0,0.0,14.6,13.2,16.104999999999993
14.0,17.0,0.0,0.0,14.6,13.4,16.2
14.0,17.0,0.0,0.0,14.6,13.4,16.2
14.0,17.0,0.0,0.0,14.6,13.4,16.2
14.0,17.0,0.0,0.0,14.6,13.4,16.2
14.0,17.0,0.0,0.0,14.6,13.4,16.2
15.0,17.0,0.0,0.0,14.6,13.2,16.0
15.0,17.0,0.0,0.0,14.6,13.2,16.0
15.0,17.0,0.0,0.0,14.6,13.2,16.0
15.0,17.0,0.0,0.0,14.6,13.2,16.0
15.0,17.0,0.0,0.0,14.6,13.2,16.0
16.0,17.0,0.0,0.0,14.8,13.533333333333333,16.199999999999996
16.0,17.0,0.0,0.0,14.8,13.533333333333333,16.199999999999996
16.0,17.0,0.0,0.0,14.8,13.533333333333333,16.199999999999996
16.0,17.0,0.0,0.0,14.8,13.533333333333333,16.199999999999996
16.0,18.0,1.0,0.0,14.8,13.533333333333333,16.199999999999996
16.0,18.0,0.0,0.0,14.8,13.533333333333333,16.199999999999996
17.0,18.0,0.0,0.0,15.2,13.8,16.6
17.0,18.0,0.0,0.0,15.2,13.8,16.6
17.0,18.0,0.0,0.0,15.2,13.8,16.6
17.0,18.0,0.0,0.0,15.2,13.8,16.6
17.0,18.0,0.0,0.0,15.2,13.8,16.6
17.0,18.0,0.0,0.0,15.2,13.8,16.6
18.0,18.0,0.0,0.0,15.3,14.0,16.7
18.0,18.0,0.0,0.0,15.3,14.0,16.7
18.0,18.0,0.0,0.0,15.3,14.0,16.7
18.0,18.0,0.0,0.0,15.3,14.0,16.7
18.0,18.0,0.0,0.0,15.3,14.0,16.7
18.0,18.0,0.0,0.0,15.3,14.0,16.7
19.0,18.0,0.0,0.0,15.4,14.0,16.704999999999995
19.0,18.0,0.0,0.0,15.4,14.0,16.704999999999995
19.0,18.0,0.0,0.0,15.4,14.0,16.704999999999995
19.0,18.0,0.0,0.0,15.4,14.0,16.704999999999995
19.0,18.0,0.0,0.0,15.4,14.0,16.704999999999995
19.0,18.0,0.0,0.0,15.4,14.0,16.704999999999995
20.0,18.0,0.0,0.0,15.6,14.6,17.0
20.0,18.0,0.0,0.0,15.6,14.6,17.0
20.0,18.0,0.0,0.0,15.6,14.6,17.0
20.0,18.0,0.0,0.0,15.6,14.6,17.0
20.0,18.0,0.0,0.0,15.6,14.6,17.0
20.0,18.0,0.0,0.0,15.6,14.6,17.0
21.0,18.0,0.0,0.0,15.6,14.6,16.8
21.0,18.0,0.0,0.0,15.6,14.6,16.8
21.0,18.0,0.0,0.0,15.6,14.6,16.8
21.0,18.0,0.0,0.0,15.6,14.6,16.8
21.0,18.0,0.0,0.0,15.6,14.6,16.8
21.0,18.0,0.0,0.0,15.6,14.6,16.8
22.0,18.0,0.0,0.0,15.666666666666666,14.6,17.066666666666666
22.0,18.0,0.0,0.0,15.666666666666666,14.6,17.066666666666666
22.0,18.0,0.0,0.0,15.666666666666666,14.6,17.066666666666666
22.0,18.0,0.0,0.0,15.666666666666666,14.6,17.066666666666666
22.0,18.0,0.0,0.0,15.666666666666666,14.6,17.066666666666666
22.0,18.0,0.0,0.0,15.666666666666666,14.6,17.066666666666666
23.0,18.0,0.0,0.0,16.169999999999998,15.158,17.27625
23.0,18.0,0.0,0.0,16.169999999999998,15.158,17.27625
23.0,18.0,0.0,0.0,16.169999999999998,15.158,17.27625
23.0,18.0,0.0,0.0,16.169999999999998,15.158,17.27625
23.0,18.0,0.0,0.0,16.169999999999998,15.158,17.27625
23.0,18.0,0.0,0.0,16.169999999999998,15.158,17.27625
24.0,18.0,0.0,0.0,16.6,15.2,17.8
24.0,18.0,0.0,0.0,16.6,15.2,17.8
24.0,18.0,0.0,0.0,16.6,15.2,17.8
24.0,18.0,0.0,0.0,16.6,15.2,17.8
24.0,18.0,0.0,0.0,16.6,15.2,17.8
24.0,18.0,0.0,0.0,16.6,15.2,17.8
25.0,18.0,0.0,0.0,16.6,15.2,17.8
25.0,18.0,0.0,0.0,16.6,15.2,17.8
25.0,18.0,0.0,0.0,16.6,15.2,17.8
25.0,18.0,0.0,0.0,16.6,15.2,17.8
25.0,18.0,0.0,0.0,16.6,15.2,17.8
25.0,18.0,0.0,0.0,16.6,15.2,17.8
26.0,18.0,0.0,0.0,16.6,15.0,17.8
26.0,18.0,0.0,0.0,16.6,15.0,17.8
26.0,18.0,0.0,0.0,16.6,15.0,17.8
26.0,18.0,0.0,0.0,16.6,15.0,17.8
26.0,18.0,0.0,0.0,16.6,15.0,17.8
26.0,18.0,0.0,0.0,16.6,15.0,17.8
27.0,18.0,0.0,0.0,16.666666666666664,15.266666666666666,17.8
27.0,18.0,0.0,0.0,16.666666666666664,15.266666666666666,17.8
27.0,18.0,0.0,0.0,16.666666666666664,15.266666666666666,17.8
27.0,18.0,0.0,0.0,16.666666666666664,15.266666666666666,17.8
27.0,18.0,0.0,0.0,16.666666666666664,15.266666666666666,17.8
27.0,18.0,0.0,0.0,16.666666666666664,15.266666666666666,17.8
28.0,18.0,0.0,0.0,16.95,15.55,17.9
28.0,18.0,0.0,0.0,16.95,15.55,17.9
28.0,18.0,0.0,0.0,16.95,15.55,17.9
28.0,18.0,0.0,0.0,16.95,15.55,17.9
28.0,18.0,0.0,0.0,16.95,15.55,17.9
28.0,18.0,0.0,0.0,16.95,15.55,17.9
29.0,18.0,0.0,0.0,17.0,15.4,18.0
29.0,18.0,0.0,0.0,17.0,15.4,18.0
29.0,18.0,0.0,0.0,17.0,15.4,18.0
29.0,18.0,0.0,0.0,17.0,15.4,18.0
29.0,18.0,0.0,0.0,17.0,15.4,18.0
29.0,18.0,0.0,0.0,17.0,15.4,18.0
30.0,18.0,0.0,0.0,17.0,15.4,18.0
30.0,18.0,0.0,0.0,17.0,15.4,18.0
30.0,18.0,0.0,0.0,17.0,15.4,18.0
30.0,18.0,0.0,0.0,17.0,15.4,18.0
30.0,18.0,0.0,0.0,17.0,15.4,18.0
30.0,18.0,0.0,0.0,17.0,15.4,18.0
31.0,18.0,0.0,0.0,17.0,15.4,18.0
31.0,18.0,0.0,0.0,17.0,15.4,18.0
31.0,18.0,0.0,0.0,17.0,15.4,18.0
31.0,18.0,0.0,0.0,17.0,15.4,18.0
31.0,18.0,0.0,0.0,17.0,15.4,18.0
31.0,18.0,0.0,0.0,17.0,15.4,18.0
32.0,18.0,0.0,0.0,17.0,15.4,18.0
32.0,18.0,0.0,0.0,17.0,15.4,18.0
32.0,18.0,0.0,0.0,17.0,15.4,18.0
32.0,18.0,0.0,0.0,17.0,15.4,18.0
32.0,18.0,0.0,0.0,17.0,15.4,18.0
32.0,18.0,0.0,0.0,17.0,15.4,18.0
33.0,18.0,0.0,0.0,17.0,15.4,18.0
33.0,18.0,0.0,0.0,17.0,15.4,18.0
33.0,18.0,0.0,0.0,17.0,15.4,18.0
33.0,18.0,0.0,0.0,17.0,15.4,18.0
33.0,18.0,0.0,0.0,17.0,15.4,18.0
33.0,18.0,0.0,0.0,17.0,15.4,18.0
34.0,18.0,0.0,0.0,17.02857142857143,15.6,18.0
34.0,18.0,0.0,0.0,17.02857142857143,15.6,18.0
34.0,18.0,0.0,0.0,17.02857142857143,15.6,18.0
34.0,18.0,0.0,0.0,17.02857142857143,15.6,18.0
34.0,18.0,0.0,0.0,17.02857142857143,15.6,18.0
34.0,18.0,0.0,0.0,17.02857142857143,15.6,18.0
35.0,18.0,0.0,0.0,17.325,15.725,18.375
35.0,18.0,0.0,0.0,17.325,15.725,18.375
35.0,18.0,0.0,0.0,17.325,15.725,18.375
35.0,18.0,0.0,0.0,17.325,15.725,18.375
35.0,18.0,0.0,0.0,17.325,15.725,18.375
35.0,18.0,0.0,0.0,17.325,15.725,18.375
36.0,18.0,0.0,0.0,17.644444444444446,16.2,18.73333333333333
36.0,18.0,0.0,0.0,17.644444444444446,16.2,18.73333333333333
36.0,18.0,0.0,0.0,17.644444444444446,16.2,18.73333333333333
36.0,18.0,0.0,0.0,17.644444444444446,16.2,18.73333333333333
36.0,18.0,0.0,0.0,17.644444444444446,16.2,18.73333333333333
36.0,18.0,0.0,0.0,17.644444444444446,16.2,18.73333333333333
37.0,18.0,0.0,0.0,17.8,16.2,19.2
37.0,18.0,0.0,0.0,17.8,16.2,19.2
37.0,18.0,0.0,0.0,17.8,16.2,19.2
37.0,18.0,0.0,0.0,17.8,16.2,19.2
37.0,18.0,0.0,0.0,17.8,16.2,19.2
37.0,18.0,0.0,0.0,17.8,16.2,19.2
38.0,18.0,0.0,0.0,18.034285714285716,16.674285714285713,19.2
38.0,18.0,0.0,0.0,18.034285714285716,16.674285714285713,19.2
38.0,18.0,0.0,0.0,18.034285714285716,16.674285714285713,19.2
38.0,19.0,1.0,0.0,18.034285714285716,16.674285714285713,19.2
38.0,19.0,0.0,0.0,18.034285714285716,16.674285714285713,19.2
38.0,19.0,0.0,0.0,18.034285714285716,16.674285714285713,19.2
38.0,19.0,0.0,0.0,18.034285714285716,16.674285714285713,19.2
39.0,19.0,0.0,0.0,18.333333333333336,16.96,19.4175
39.0,19.0,0.0,0.0,18.333333333333336,16.96,19.4175
39.0,19.0,0.0,0.0,18.333333333333336,16.96,19.4175
39.0,19.0,0.0,0.0,18.333333333333336,16.96,19.4175
39.0,20.0,1.0,0.0,18.333333333333336,16.96,19.4175
39.0,20.0,0.0,0.0,18.333333333333336,16.96,19.4175
39.0,20.0,0.0,0.0,18.333333333333336,16.96,19.4175
39.0,20.0,0.0,0.0,18.333333333333336,16.96,19.4175
40.0,20.0,0.0,0.0,18.6,17.2,19.8
40.0,20.0,0.0,0.0,18.6,17.2,19.8
40.0,20.0,0.0,0.0,18.6,17.2,19.8
40.0,20.0,0.0,0.0,18.6,17.2,19.8
40.0,20.0,0.0,0.0,18.6,17.2,19.8
40.0,20.0,0.0,0.0,18.6,17.2,19.8
40.0,20.0,0.0,0.0,18.6,17.2,19.8
40.0,20.0,0.0,0.0,18.6,17.2,19.8
41.0,20.0,0.0,0.0,18.6,17.2,19.8
41.0,20.0,0.0,0.0,18.6,17.2,19.8
41.0,20.0,0.0,0.0,18.6,17.2,19.8
41.0,20.0,0.0,0.0,18.6,17.2,19.8
41.0,20.0,0.0,0.0,18.6,17.2,19.8
41.0,20.0,0.0,0.0,18.6,17.2,19.8
41.0,20.0,0.0,0.0,18.6,17.2,19.8
41.0,20.0,0.0,0.0,18.6,17.2,19.8
42.0,20.0,0.0,0.0,18.6,17.2,19.8
42.0,20.0,0.0,0.0,18.6,17.2,19.8
42.0,20.0,0.0,0.0,18.6,17.2,19.8
42.0,20.0,0.0,0.0,18.6,17.2,19.8
42.0,20.0,0.0,0.0,18.6,17.2,19.8
42.0,20.0,0.0,0.0,18.6,17.2,19.8
42.0,20.0,0.0,0.0,18.6,17.2,19.8
42.0,20.0,0.0,0.0,18.6,17.2,19.8
43.0,21.0,1.0,0.0,18.8,17.4,20.2
43.0,21.0,0.0,0.0,18.8,17.4,20.2
43.0,21.0,0.0,0.0,18.8,17.4,20.2
43.0,21.0,0.0,0.0,18.8,17.4,20.2
43.0,21.0,0.0,0.0,18.8,17.4,20.2
43.0,21.0,0.0,0.0,18.8,17.4,20.2
43.0,21.0,0.0,0.0,18.8,17.4,20.2
43.0,21.0,0.0,0.0,18.8,17.4,20.2
43.0,21.0,0.0,0.0,18.8,17.4,20.2
44.0,21.0,0.0,0.0,18.8,17.0,20.304999999999993
44.0,21.0,0.0,0.0,18.8,17.0,20.304999999999993
44.0,21.0,0.0,0.0,18.8,17.0,20.304999999999993
44.0,21.0,0.0,0.0,18.8,17.0,20.304999999999993
44.0,21.0,0.0,0.0,18.8,17.0,20.304999999999993
44.0,21.0,0.0,0.0,18.8,17.0,20.304999999999993
44.0,21.0,0.0,0.0,18.8,17.0,20.304999999999993
44.0,21.0,0.0,0.0,18.8,17.0,20.304999999999993
44.0,21.0,0.0,0.0,18.8,17.0,20.304999999999993
45.0,21.0,0.0,0.0,18.866666666666667,17.365,20.4
45.0,21.0,0.0,0.0,18.866666666666667,17.365,20.4
45.0,21.0,0.0,0.0,18.866666666666667,17.365,20.4
45.0,21.0,0.0,0.0,18.866666666666667,17.365,20.4
45.0,21.0,0.0,0.0,18.866666666666667,17.365,20.4
45.0,21.0,0.0,0.0,18.866666666666667,17.365,20.4
45.0,21.0,0.0,0.0,18.866666666666667,17.365,20.4
45.0,21.0,0.0,0.0,18.866666666666667,17.365,20.4
45.0,21.0,0.0,0.0,18.866666666666667,17.365,20.4
46.0,21.0,0.0,0.0,19.080000000000002,18.0,20.401999999999997
46.0,21.0,0.0,0.0,19.080000000000002,18.0,20.401999999999997
46.0,21.0,0.0,0.0,19.080000000000002,18.0,20.401999999999997
46.0,21.0,0.0,0.0,19.080000000000002,18.0,20.401999999999997
46.0,21.0,0.0,0.0,19.080000000000002,18.0,20.401999999999997
46.0,21.0,0.0,0.0,19.080000000000002,18.0,20.401999999999997
46.0,22.0,1.0,0.0,19.080000000000002,18.0,20.401999999999997
46.0,22.0,0.0,0.0,19.080000000000002,18.0,20.401999999999997
46.0,22.0,0.0,0.0,19.080000000000002,18.0,20.401999999999997
46.0,22.0,0.0,0.0,19.080000000000002,18.0,20.401999999999997
47.0,22.0,0.0,0.0,19.2,17.8,20.8
47.0,22.0,0.0,0.0,19.2,17.8,20.8
47.0,22.0,0.0,0.0,19.2,17.8,20.8
47.0,22.0,0.0,0.0,19.2,17.8,20.8
47.0,22.0,0.0,0.0,19.2,17.8,20.8
47.0,22.0,0.0,0.0,19.2,17.8,20.8
47.0,22.0,0.0,0.0,19.2,17.8,20.8
47.0,22.0,0.0,0.0,19.2,17.8,20.8
47.0,22.0,0.0,0.0,19.2,17.8,20.8
47.0,22.0,0.0,0.0,19.2,17.8,20.8
48.0,22.0,0.0,0.0,19.2,17.8,20.8
48.0,22.0,0.0,0.0,19.2,17.8,20.8
48.0,22.0,0.0,0.0,19.2,17.8,20.8
48.0,22.0,0.0,0.0,19.2,17.8,20.8
48.0,22.0,0.0,0.0,19.2,17.8,20.8
48.0,22.0,0.0,0.0,19.2,17.8,20.8
48.0,22.0,0.0,0.0,19.2,17.8,20.8
48.0,22.0,0.0,0.0,19.2,17.8,20.8
48.0,22.0,0.0,0.0,19.2,17.8,20.8
48.0,22.0,0.0,0.0,19.2,17.8,20.8
49.0,22.0,0.0,0.0,19.2,17.8,20.6
49.0,22.0,0.0,0.0,19.2,17.8,20.6
49.0,22.0,0.0,0.0,19.2,17.8,20.6
49.0,22.0,0.0,0.0,19.2,17.8,20.6
49.0,22.0,0.0,0.0,19.2,17.8,20.6
49.0,22.0,0.0,0.0,19.2,17.8,20.6
49.0,22.0,0.0,0.0,19.2,17.8,20.6
49.0,22.0,0.0,0.0,19.2,17.8,20.6
49.0,22.0,0.0,0.0,19.2,17.8,20.6
49.0,22.0,0.0,0.0,19.2,17.8,20.6
50.0,22.0,0.0,0.0,19.4,18.2,20.8
50.0,22.0,0.0,0.0,19.4,18.2,20.8
50.0,22.0,0.0,0.0,19.4,18.2,20.8
50.0,22.0,0.0,0.0,19.4,18.2,20.8
50.0,22.0,0.0,0.0,19.4,18.2,20.8
50.0,22.0,0.0,0.0,19.4,18.2,20.8
50.0,22.0,0.0,0.0,19.4,18.2,20.8
50.0,22.0,0.0,0.0,19.4,18.2,20.8
50.0,22.0,0.0,0.0,19.4,18.2,20.8
50.0,22.0,0.0,0.0,19.4,18.2,20.8
51.0,22.0,0.0,0.0,19.4,18.2,20.904999999999994
51.0,22.0,0.0,0.0,19.4,18.2,20.904999999999994
51.0,22.0,0.0,0.0,19.4,18.2,20.904999999999994
51.0,22.0,0.0,0.0,19.4,18.2,20.904999999999994
51.0,22.0,0.0,0.0,19.4,18.2,20.904999999999994
51.0,22.0,0.0,0.0,19.4,18.2,20.904999999999994
51.0,22.0,0.0,0.0,19.4,18.2,20.904999999999994
51.0,22.0,0.0,0.0,19.4,18.2,20.904999999999994
51.0,22.0,0.0,0.0,19.4,18.2,20.904999999999994
51.0,22.0,0.0,0.0,19.4,18.2,20.904999999999994
52.0,22.0,0.0,0.0,19.4,18.2,20.8
52.0,22.0,0.0,0.0,19.4,18.2,20.8
52.0,22.0,0.0,0.0,19.4,18.2,20.8
52.0,22.0,0.0,0.0,19.4,18.2,20.8
52.0,22.0,0.0,0.0,19.4,18.2,20.8
52.0,22.0,0.0,0.0,19.4,18.2,20.8
52.0,22.0,0.0,0.0,19.4,18.2,20.8
52.0,22.0,0.0,0.0,19.4,18.2,20.8
52.0,22.0,0.0,0.0,19.4,18.2,20.8
52.0,22.0,0.0,0.0,19.4,18.2,20.8
53.0,22.0,0.0,0.0,19.4,18.2,20.8
53.0,22.0,0.0,0.0,19.4,18.2,20.8
53.0,22.0,0.0,0.0,19.4,18.2,20.8
53.0,22.0,0.0,0.0,19.4,18.2,20.8
53.0,22.0,0.0,0.0,19.4,18.2,20.8
53.0,22.0,0.0,0.0,19.4,18.2,20.8
53.0,22.0,0.0,0.0,19.4,18.2,20.8
53.0,22.0,0.0,0.0,19.4,18.2,20.8
53.0,22.0,0.0,0.0,19.4,18.2,20.8
53.0,22.0,0.0,0.0,19.4,18.2,20.8
54.0,22.0,0.0,0.0,19.4,18.2,20.6
54.0,22.0,0.0,0.0,19.4,18.2,20.6
54.0,22.0,0.0,0.0,19.4,18.2,20.6
54.0,22.0,0.0,0.0,19.4,18.2,20.6
54.0,22.0,0.0,0.0,19.4,18.2,20.6
54.0,22.0,0.0,0.0,19.4,18.2,20.6
54.0,22.0,0.0,0.0,19.4,18.2,20.6
54.0,22.0,0.0,0.0,19.4,18.2,20.6
54.0,22.0,0.0,0.0,19.4,18.2,20.6
54.0,22.0,0.0,0.0,19.4,18.2,20.6
55.0,22.0,0.0,0.0,19.55,18.5,20.8
55.0,22.0,0.0,0.0,19.55,18.5,20.8
55.0,22.0,0.0,0.0,19.55,18.5,20.8
55.0,22.0,0.0,0.0,19.55,18.5,20.8
55.0,22.0,0.0,0.0,19.55,18.5,20.8
55.0,22.0,0.0,0.0,19.55,18.5,20.8
55.0,22.0,0.0,0.0,19.55,18.5,20.8
55.0,22.0,0.0,0.0,19.55,18.5,20.8
55.0,22.0,0.0,0.0,19.55,18.5,20.8
55.0,22.0,0.0,0.0,19.55,18.5,20.8
56.0,22.0,0.0,0.0,19.6,18.6,20.8
56.0,22.0,0.0,0.0,19.6,18.6,20.8
56.0,22.0,0.0,0.0,19.6,18.6,20.8
56.0,22.0,0.0,0.0,19.6,18.6,20.8
56.0,22.0,0.0,0.0,19.6,18.6,20.8
56.0,22.0,0.0,0.0,19.6,18.6,20.8
56.0,22.0,0.0,0.0,19.6,18.6,20.8
56.0,22.0,0.0,0.0,19.6,18.6,20.8
56.0,22.0,0.0,0.0,19.6,18.6,20.8
56.0,22.0,0.0,0.0,19.6,18.6,20.8
57.0,22.0,0.0,0.0,19.714285714285715,18.628571428571426,20.759285714285713
57.0,22.0,0.0,0.0,19.714285714285715,18.628571428571426,20.759285714285713
57.0,22.0,0.0,0.0,19.714285714285715,18.628571428571426,20.759285714285713
57.0,22.0,0.0,0.0,19.714285714285715,18.628571428571426,20.759285714285713
57.0,22.0,0.0,0.0,19.714285714285715,18.628571428571426,20.759285714285713
57.0,22.0,0.0,0.0,19.714285714285715,18.628571428571426,20.759285714285713
57.0,22.0,0.0,0.0,19.714285714285715,18.628571428571426,20.759285714285713
57.0,22.0,0.0,0.0,19.714285714285715,18.628571428571426,20.759285714285713
57.0,22.0,0.0,0.0,19.714285714285715,18.628571428571426,20.759285714285713
57.0,22.0,0.0,0.0,19.714285714285715,18.628571428571426,20.759285714285713
58.0,22.0,0.0,0.0,19.933333333333334,18.8,21.133333333333333
58.0,22.0,0.0,0.0,19.933333333333334,18.8,21.133333333333333
58.0,22.0,0.0,0.0,19.933333333333334,18.8,21.133333333333333
58.0,22.0,0.0,0.0,19.933333333333334,18.8,21.133333333333333
58.0,22.0,0.0,0.0,19.933333333333334,18.8,21.133333333333333
58.0,22.0,0.0,0.0,19.933333333333334,18.8,21.133333333333333
58.0,22.0,0.0,0.0,19.933333333333334,18.8,21.133333333333333
58.0,22.0,0.0,0.0,19.933333333333334,18.8,21.133333333333333
58.0,22.0,0.0,0.0,19.933333333333334,18.8,21.133333333333333
58.0,22.0,0.0,0.0,19.933333333333334,18.8,21.133333333333333
59.0,22.0,0.0,0.0,20.0,18.8,21.2
59.0,22.0,0.0,0.0,20.0,18.8,21.2
59.0,22.0,0.0,0.0,20.0,18.8,21.2
59.0,22.0,0.0,0.0,20.0,18.8,21.2
59.0,22.0,0.0,0.0,20.0,18.8,21.2
59.0,22.0,0.0,0.0,20.0,18.8,21.2
59.0,22.0,0.0,0.0,20.0,18.8,21.2
59.0,22.0,0.0,0.0,20.0,18.8,21.2
59.0,22.0,0.0,0.0,20.0,18.8,21.2
59.0,22.0,0.0,0.0,20.0,18.8,21.2
60.0,22.0,0.0,0.0,20.0,18.8,21.2
60.0,22.0,0.0,0.0,20.0,18.8,21.2
60.0,22.0,0.0,0.0,20.0,18.8,21.2
60.0,22.0,0.0,0.0,20.0,18.8,21.2
60.0,22.0,0.0,0.0,20.0,18.8,21.2
60.0,22.0,0.0,0.0,20.0,18.8,21.2
60.0,22.0,0.0,0.0,20.0,18.8,21.2
60.0,22.0,0.0,0.0,20.0,18.8,21.2
60.0,22.0,0.0,0.0,20.0,18.8,21.2
60.0,22.0,0.0,0.0,20.0,18.8,21.2
61.0,22.0,0.0,0.0,20.0,18.8,21.2
61.0,22.0,0.0,0.0,20.0,18.8,21.2
61.0,22.0,0.0,0.0,20.0,18.8,21.2
61.0,22.0,0.0,0.0,20.0,18.8,21.2
61.0,22.0,0.0,0.0,20.0,18.8,21.2
61.0,22.0,0.0,0.0,20.0,18.8,21.2
61.0,22.0,0.0,0.0,20.0,18.8,21.2
61.0,22.0,0.0,0.0,20.0,18.8,21.2
61.0,22.0,0.0,0.0,20.0,18.8,21.2
61.0,22.0,0.0,0.0,20.0,18.8,21.2
62.0,22.0,0.0,0.0,20.0,19.2,21.2
62.0,22.0,0.0,0.0,20.0,19.2,21.2
62.0,22.0,0.0,0.0,20.0,19.2,21.2
62.0,22.0,0.0,0.0,20.0,19.2,21.2
62.0,22.0,0.0,0.0,20.0,19.2,21.2
62.0,22.0,0.0,0.0,20.0,19.2,21.2
62.0,22.0,0.0,0.0,20.0,19.2,21.2
62.0,22.0,0.0,0.0,20.0,19.2,21.2
62.0,22.0,0.0,0.0,20.0,19.2,21.2
62.0,22.0,0.0,0.0,20.0,19.2,21.2
63.0,22.0,0.0,0.0,20.0,19.2,21.2
63.0,22.0,0.0,0.0,20.0,19.2,21.2
63.0,22.0,0.0,0.0,20.0,19.2,21.2
63.0,22.0,0.0,0.0,20.0,19.2,21.2
63.0,22.0,0.0,0.0,20.0,19.2,21.2
63.0,22.0,0.0,0.0,20.0,19.2,21.2
63.0,22.0,0.0,0.0,20.0,19.2,21.2
63.0,22.0,0.0,0.0,20.0,19.2,21.2
63.0,22.0,0.0,0.0,20.0,19.2,21.2
63.0,22.0,0.0,0.0,20.0,19.2,21.2
64.0,22.0,0.0,0.0,20.125,18.925,21.2
64.0,22.0,0.0,0.0,20.125,18.925,21.2
64.0,22.0,0.0,0.0,20.125,18.925,21.2
64.0,22.0,0.0,0.0,20.125,18.925,21.2
64.0,22.0,0.0,0.0,20.125,18.925,21.2
64.0,22.0,0.0,0.0,20.125,18.925,21.2
64.0,22.0,0.0,0.0,20.125,18.925,21.2
64.0,22.0,0.0,0.0,20.125,18.925,21.2
64.0,22.0,0.0,0.0,20.125,18.925,21.2
64.0,22.0,0.0,0.0,20.125,18.925,21.2
65.0,22.0,0.0,0.0,20.2,19.0,21.4
65.0,22.0,0.0,0.0,20.2,19.0,21.4
65.0,22.0,0.0,0.0,20.2,19.0,21.4
65.0,22.0,0.0,0.0,20.2,19.0,21.4
65.0,22.0,0.0,0.0,20.2,19.0,21.4
65.0,22.0,0.0,0.0,20.2,19.0,21.4
65.0,22.0,0.0,0.0,20.2,19.0,21.4
65.0,22.0,0.0,0.0,20.2,19.0,21.4
65.0,22.0,0.0,0.0,20.2,19.0,21.4
65.0,22.0,0.0,0.0,20.2,19.0,21.4
66.0,22.0,0.0,0.0,20.2,19.095,21.4
66.0,22.0,0.0,0.0,20.2,19.095,21.4
66.0,22.0,0.0,0.0,20.2,19.095,21.4
66.0,22.0,0.0,0.0,20.2,19.095,21.4
66.0,22.0,0.0,0.0,20.2,19.095,21.4
66.0,22.0,0.0,0.0,20.2,19.095,21.4
66.0,22.0,0.0,0.0,20.2,19.095,21.4
66.0,22.0,0.0,0.0,20.2,19.095,21.4
66.0,22.0,0.0,0.0,20.2,19.095,21.4
66.0,22.0,0.0,0.0,20.2,19.095,21.4
67.0,22.0,0.0,0.0,20.59,19.14,22.15
67.0,23.0,1.0,0.0,20.59,19.14,22.15
67.0,23.0,0.0,0.0,20.59,19.14,22.15
67.0,23.0,0.0,0.0,20.59,19.14,22.15
67.0,23.0,0.0,0.0,20.59,19.14,22.15
67.0,23.0,0.0,0.0,20.59,19.14,22.15
67.0,23.0,0.0,0.0,20.59,19.14,22.15
